[2026-02-12 23:04:17] | APROBADO | 100 | 0.16 | 15000.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.35 | 40425.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 37 | 0.35 | 38325.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 77 | 0.35 | 36183.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 31510.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 87 | 0.25 | 32329.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 52 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 22533.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.30 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 93 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 24360.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 34 | 0.25 | 8883.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 27 | 0.20 | 3801.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 77 | 0.25 | 23226.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 72 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 94 | 0.25 | 13471.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 70 | 0.35 | 13965.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 45 | 0.20 | 44856.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 27 | 0.35 | 23499.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 49 | 0.25 | 11823.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.40 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 46 | 0.20 | 24423.0 | Negocio
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 15214.5 | Negocio
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 19110.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 54 | 0.05 | 10321.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.45 | 34114.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 20548.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 8 | 0.35 | 25263.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 60 | 0.20 | 50000.0 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 30 | 0.35 | 27069.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 23 | 0.35 | 24654.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 12841.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 27 | 0.05 | 15918.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 70 | 0.35 | 15466.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 35 | 0.35 | 19813.5 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.45 | 50000.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 22 | 0.35 | 8421.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 44 | 0.25 | 30439.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 80 | 0.35 | 21409.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.25 | 23068.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 39 | 0.35 | 11056.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.10 | 33967.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 46 | 0.10 | 9859.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 48 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 1 | 0.40 | 24066.0 | Negocio
[2026-02-21 00:43:19] | APROBADO | 88 | 0.10 | 16768.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 57 | 0.25 | 14500.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 48 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 43 | 0.35 | 27079.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 30 | 0.25 | 50000.0 | Educacion
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 29211.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 97 | 0.25 | 10941.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.05 | 33453.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 21294.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 44 | 0.35 | 10059.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 46 | 0.20 | 16705.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 29001.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 95 | 0.35 | 29179.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 28801.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 27 | 0.05 | 12064.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 12495.0 | Emergencia
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 36204.0 | Negocio
[2026-02-21 00:43:19] | APROBADO | 85 | 0.45 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 19656.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 24 | 0.35 | 21609.0 | Emergencia
[2026-02-21 00:43:19] | REVISION_MANUAL | 74 | 0.35 | 22428.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 15582.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.10 | 6930.0 | Emergencia
[2026-02-21 00:43:19] | RECHAZADO | 46 | 0.05 | 13513.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 35637.0 | Emergencia
[2026-02-21 00:43:19] | APROBADO | 81 | 0.35 | 6394.5 | Negocio
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 19782.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 73 | 0.35 | 17010.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.45 | 27604.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.45 | 7549.5 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 26 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.25 | 13062.0 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 29 | 0.35 | 19341.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 27048.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 14952.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 29 | 0.10 | 15876.0 | Emergencia
[2026-02-21 00:43:19] | RECHAZADO | 29 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 98 | 0.35 | 5439.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 97 | 0.35 | 28969.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 28035.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 96 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 60 | 0.35 | 28129.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 22 | 0.35 | 41002.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 85 | 0.35 | 35553.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 39 | 0.35 | 3601.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 77 | 0.35 | 48237.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 83 | 0.35 | 38010.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 44 | 0.35 | 18070.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 31678.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 7917.0 | Educacion
[2026-02-21 00:43:19] | APROBADO | 100 | 0.40 | 20475.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 30 | 0.45 | 30702.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 17419.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 45 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 37 | 0.35 | 29022.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.35 | 49129.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.20 | 32466.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.35 | 4704.0 | Educacion
[2026-02-21 00:43:19] | REVISION_MANUAL | 67 | 0.35 | 6867.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 83 | 0.25 | 12999.0 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 22 | 0.35 | 13072.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 32697.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 90 | 0.10 | 26974.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 81 | 0.45 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 10888.5 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 15519.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 38 | 0.35 | 37516.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 12610.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 83 | 0.05 | 38031.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 46 | 0.05 | 10080.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 28 | 0.10 | 12211.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 12694.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 32308.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 96 | 0.35 | 39448.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 88 | 0.20 | 14889.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 97 | 0.35 | 36939.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 48 | 0.35 | 20307.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 45 | 0.20 | 12988.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 3864.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 9 | 0.35 | 22281.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 58 | 0.25 | 31458.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 51 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.35 | 16642.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 13660.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 57 | 0.20 | 13891.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 31 | 0.35 | 32791.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 83 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 11823.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.30 | 12768.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 9 | 0.35 | 12673.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 99 | 0.25 | 13744.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 34 | 0.10 | 24780.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 92 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 87 | 0.35 | 14836.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 86 | 0.35 | 7969.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 78 | 0.35 | 49203.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 28213.5 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 6142.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 60 | 0.25 | 23677.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 6394.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 5 | 0.35 | 14290.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 12631.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 32 | 0.25 | 7350.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.35 | 50000.0 | Emergencia
[2026-02-21 00:43:19] | REVISION_MANUAL | 73 | 0.35 | 33495.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 11 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 36624.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 97 | 0.35 | 11686.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 85 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 38 | 0.20 | 16086.0 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 15781.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 39 | 0.35 | 24171.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.35 | 6951.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 23866.5 | Educacion
[2026-02-21 00:43:19] | APROBADO | 92 | 0.20 | 27625.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 6 | 0.35 | 15781.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 13765.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 61 | 0.25 | 32602.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 24349.5 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.25 | 14427.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.35 | 37926.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.45 | 50000.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 77 | 0.40 | 32014.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 67 | 0.35 | 16107.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 29 | 0.35 | 21336.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 80 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 30072.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.35 | 13177.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 13996.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 22 | 0.35 | 21231.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 81 | 0.45 | 16296.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.45 | 6573.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.25 | 10458.0 | Emergencia
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 18375.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 2 | 0.20 | 20947.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 12589.5 | Educacion
[2026-02-21 00:43:19] | REVISION_MANUAL | 62 | 0.40 | 13975.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.20 | 23919.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 85 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 51 | 0.45 | 37296.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 20244.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 67 | 0.35 | 31122.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 37 | 0.45 | 16233.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 14 | 0.45 | 7171.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 37 | 0.35 | 49476.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 33 | 0.20 | 16306.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 91 | 0.35 | 14406.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 50 | 0.05 | 27069.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 41779.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 60 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 11 | 0.35 | 33957.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 47 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 62 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 79 | 0.35 | 8463.0 | Negocio
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 11361.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 18 | 0.45 | 29274.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 30765.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 33 | 0.25 | 20233.5 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.35 | 29610.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 79 | 0.35 | 9838.5 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 16 | 0.45 | 11088.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.45 | 32802.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 81 | 0.35 | 14574.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 43 | 0.35 | 25032.0 | Emergencia
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 22396.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 23 | 0.45 | 21409.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 20 | 0.35 | 29389.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 66 | 0.35 | 13534.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 57 | 0.35 | 12778.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 44 | 0.35 | 23583.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 39 | 0.35 | 4042.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 4 | 0.25 | 20632.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.15 | 16506.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 57 | 0.35 | 28539.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 76 | 0.30 | 14259.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 87 | 0.25 | 9775.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 62 | 0.35 | 15141.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 97 | 0.35 | 44530.5 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 18 | 0.45 | 29137.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 37 | 0.35 | 40561.5 | Negocio
[2026-02-21 00:43:19] | APROBADO | 87 | 0.35 | 24454.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 98 | 0.35 | 9639.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 81 | 0.45 | 19288.5 | Educacion
[2026-02-21 00:43:19] | APROBADO | 88 | 0.35 | 35164.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 69 | 0.35 | 13387.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 61 | 0.15 | 29694.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 39 | 0.35 | 47523.0 | Negocio
[2026-02-21 00:43:19] | REVISION_MANUAL | 77 | 0.20 | 28045.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 60 | 0.35 | 21535.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 13650.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.20 | 7780.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 13020.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 36 | 0.15 | 35248.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 35 | 0.45 | 38136.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.35 | 18984.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 92 | 0.35 | 50000.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 14 | 0.25 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 22 | 0.35 | 38598.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 87 | 0.20 | 36130.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 97 | 0.35 | 6720.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 61 | 0.35 | 38346.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.45 | 16065.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 99 | 0.35 | 41097.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 21 | 0.35 | 19509.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 27300.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 20779.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 22218.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 15088.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 28 | 0.10 | 42441.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.25 | 40236.0 | Educacion
[2026-02-21 00:43:19] | REVISION_MANUAL | 74 | 0.35 | 38430.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 32 | 0.45 | 16306.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 68 | 0.25 | 15162.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 48 | 0.35 | 20790.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 14227.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.45 | 14626.5 | Educacion
[2026-02-21 00:43:19] | APROBADO | 100 | 0.10 | 14448.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 52 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 70 | 0.35 | 15676.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 16 | 0.45 | 45885.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 49 | 0.35 | 7875.0 | Educacion
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 13734.0 | Emergencia
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 48541.5 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 41 | 0.35 | 19435.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 19740.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.25 | 50000.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 29 | 0.35 | 48121.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.10 | 14553.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 81 | 0.45 | 9943.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 7182.0 | Educacion
[2026-02-21 00:43:19] | REVISION_MANUAL | 78 | 0.35 | 50000.0 | Educacion
[2026-02-21 00:43:19] | APROBADO | 99 | 0.35 | 20181.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 77 | 0.35 | 24181.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 57 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 24633.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.35 | 41716.5 | Consumo
[2026-02-21 00:43:19] | APROBADO | 91 | 0.45 | 9324.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.30 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 85 | 0.35 | 44320.5 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 59 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 79 | 0.35 | 13618.5 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 65 | 0.25 | 9450.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 23530.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.40 | 11025.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 40 | 0.35 | 10993.5 | Educacion
[2026-02-21 00:43:19] | RECHAZADO | 0 | 0.45 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 93 | 0.10 | 36708.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 100 | 0.40 | 37894.5 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 43 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 42 | 0.35 | 31678.5 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 44 | 0.20 | 43459.5 | Negocio
[2026-02-21 00:43:19] | APROBADO | 100 | 0.20 | 50000.0 | Negocio
[2026-02-21 00:43:19] | APROBADO | 100 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 43 | 0.10 | 21840.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 12 | 0.20 | 27090.0 | Negocio
[2026-02-21 00:43:19] | RECHAZADO | 31 | 0.35 | 47565.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 45 | 0.35 | 50000.0 | Consumo
[2026-02-21 00:43:19] | APROBADO | 93 | 0.20 | 50000.0 | Consumo
[2026-02-21 00:43:19] | RECHAZADO | 37 | 0.45 | 25032.0 | Consumo
[2026-02-21 00:43:19] | REVISION_MANUAL | 70 | 0.35 | 15256.5 | Consumo
